Declaration,Date reception,Frais engages,Adherent CIN,Adherent ville,Police,Code maladie
7568160.0,2023-12-26,4685.0,BE31VX,Casablanca,2000GPT4118,006
7560370.0,2023-11-15,9926.0,BE43UX,Rabat,065487956,003
7564265.0,2023-07-09,6946.0,BE19AG,Casablanca,2000GPT9898,008
7550797.0,2023-11-12,1179.0,BE94RY,Rabat,2000GPT4587,015
7555293.0,2023-12-25,3166.0,BE67GX,Fes,2000GPT4118,008
7562742.0,2023-12-29,4910.0,BE69QO,Fes,2000GPT4118,008
7568029.0,2023-01-09,8850.0,BE94IS,Casablanca,065487956,001
7555361.0,2023-05-01,8979.0,BE32PQ,Casablanca,065487956,003
7553966.0,2023-03-14,9592.0,BE31YK,Rabat,065487956,004
7564126.0,2023-06-09,9174.0,BE20DW,Rabat,065487956,013
7564597.0,2023-06-14,9914.0,BE29SG,Fes,065487956,013
7571244.0,2023-02-20,707.0,BE38TC,Marrakech,2000GPT4587,012
7550955.0,2023-09-27,4029.0,BE96QD,Rabat,2000GPT4118,007
7576499.0,2023-12-08,9068.0,BE89RC,Casablanca,065487956,013
7574430.0,2023-02-10,5371.0,BE42XZ,Fes,2000GPT9898,014
7567898.0,2023-06-19,4435.0,BE25JK,Fes,2000GPT4118,008
7567195.0,2023-02-22,8392.0,BE17CD,Khouribga,065487956,004
7565807.0,2023-04-18,1570.0,BE90AH,Casablanca,2000GPT4587,008
7571458.0,2023-04-11,3948.0,BE35ET,Casablanca,2000GPT4118,007
7561254.0,2023-12-16,3107.0,BE40JJ,Casablanca,2000GPT4118,006
7554143.0,2023-12-16,1310.0,BE14HT,Casablanca,2000GPT4587,006
7569657.0,2023-02-21,3602.0,BE87UC,Casablanca,2000GPT4118,008
7548745.0,2023-09-03,5926.0,BE63IF,Casablanca,2000GPT9898,009
7555901.0,2023-11-15,3562.0,BE23AQ,Rabat,2000GPT4118,011
7563600.0,2023-10-30,3909.0,BE54RN,Casablanca,2000GPT4118,002
7555926.0,2023-11-12,9120.0,BE88KA,Casablanca,065487956,004
7570507.0,2023-11-11,2206.0,BE72OG,Casablanca,2000GPT2564,013
7577466.0,2023-10-11,7512.0,BE17DE,Casablanca,065487956,012
7563448.0,2023-04-01,3571.0,BE68BO,Casablanca,2000GPT4118,003
7561246.0,2023-04-24,3415.0,BE00NT,Casablanca,2000GPT4118,004
7569777.0,2023-06-28,8171.0,BE42CQ,Casablanca,065487956,005
7574958.0,2023-12-24,5426.0,BE15ZH,Casablanca,2000GPT9898,004
7553034.0,2023-02-09,6285.0,BE75JH,Casablanca,2000GPT9898,005
7552583.0,2023-07-03,2605.0,BE64SF,Casablanca,2000GPT2564,010
7571316.0,2023-02-04,1971.0,BE14OG,Casablanca,2000GPT2564,015
7563392.0,2023-06-30,7876.0,BE96TI,Fes,065487956,012
7554990.0,2023-03-05,9749.0,BE67DF,Casablanca,065487956,002
7557908.0,2023-09-26,7133.0,BE12DV,Tanger,065487956,008
7565803.0,2023-06-01,638.0,BE03EX,Khouribga,2000GPT4587,007
7569748.0,2023-09-03,1708.0,BE73IU,Casablanca,2000GPT2564,003
7567946.0,2023-05-04,8551.0,BE01ZA,Casablanca,065487956,012
7571140.0,2023-07-28,8053.0,BE30MW,Marrakech,065487956,013
7551760.0,2023-10-14,7225.0,BE64GT,Rabat,065487956,009
7553751.0,2023-06-13,6748.0,BE74KI,Casablanca,2000GPT9898,006
7555857.0,2023-06-02,9781.0,BE68ZZ,Fes,065487956,006
7568392.0,2023-12-27,7788.0,BE55HT,Casablanca,065487956,001
7571944.0,2023-10-19,2504.0,BE11EW,Khouribga,2000GPT2564,003
7576635.0,2023-08-16,9472.0,BE57SI,Casablanca,065487956,008
7570782.0,2023-12-08,9496.0,BE25TP,Casablanca,065487956,012
7554651.0,2023-01-19,1026.0,BE93FI,Tanger,2000GPT4587,014
7565121.0,2023-09-03,7878.0,BE15XP,Casablanca,065487956,007
7577905.0,2023-02-24,3423.0,BE18IY,Casablanca,2000GPT4118,001
7554704.0,2023-08-20,4903.0,BE81FV,Casablanca,2000GPT4118,001
7560823.0,2023-11-08,8917.0,BE97RH,Casablanca,065487956,006
7572594.0,2023-08-02,837.0,BE69MU,Rabat,2000GPT4587,001
7568074.0,2023-04-13,908.0,BE82WM,Casablanca,2000GPT4587,015
7559905.0,2023-12-23,3985.0,BE04AP,Fes,2000GPT4118,008
7551177.0,2023-05-18,984.0,BE31KC,Fes,2000GPT4587,008
7576130.0,2023-05-13,9722.0,BE16LN,Rabat,065487956,008
7561198.0,2023-08-31,8670.0,BE17LH,Fes,065487956,007
7575460.0,2023-12-21,3932.0,BE59DT,Casablanca,2000GPT4118,011
7551537.0,2023-01-24,2113.0,BE96PN,Casablanca,2000GPT2564,009
7560736.0,2023-05-23,4835.0,BE87CU,Fes,2000GPT4118,012
7561221.0,2023-10-27,3123.0,BE68BD,Rabat,2000GPT4118,001
7571559.0,2023-09-12,6258.0,BE91MH,Rabat,2000GPT9898,004
7561050.0,2023-02-18,4970.0,BE73BQ,Casablanca,2000GPT4118,012
7577101.0,2023-09-05,1146.0,BE62IT,Casablanca,2000GPT4587,003
7564535.0,2023-07-05,1035.0,BE21GY,Casablanca,2000GPT4587,012
7554691.0,2023-12-02,1962.0,BE18FX,Casablanca,2000GPT2564,003
7559286.0,2023-04-27,9161.0,BE25NO,Casablanca,065487956,008
7566486.0,2023-03-27,7485.0,BE78AC,Casablanca,065487956,003
7558298.0,2023-10-10,9321.0,BE98RJ,Rabat,065487956,003
7561860.0,2023-03-03,4569.0,BE33QQ,Casablanca,2000GPT4118,001
7559206.0,2023-11-20,8721.0,BE69OJ,Rabat,065487956,003
7564456.0,2023-10-07,7124.0,BE45QD,Casablanca,065487956,009
7572713.0,2023-09-08,7206.0,BE02SZ,Casablanca,065487956,004
7569388.0,2023-02-23,8447.0,BE55PS,Casablanca,065487956,008
7576088.0,2023-01-04,8161.0,BE38SD,Casablanca,065487956,011
7561808.0,2023-05-07,648.0,BE37RZ,Rabat,2000GPT4587,008
7553996.0,2023-02-14,9337.0,BE05WT,Agadir,065487956,004
7577243.0,2023-11-09,9100.0,BE33HU,Casablanca,065487956,015
7554956.0,2023-06-14,5312.0,BE38MT,Rabat,2000GPT9898,008
7564569.0,2023-06-21,3529.0,BE19MK,Tanger,2000GPT4118,012
7569202.0,2023-03-03,3952.0,BE12KG,Marrakech,2000GPT4118,003
7561509.0,2023-12-27,3308.0,BE00LU,Rabat,2000GPT4118,014
7558358.0,2023-04-30,4182.0,BE45EC,Casablanca,2000GPT4118,005
7564160.0,2023-05-01,2556.0,BE01CV,Marrakech,2000GPT2564,008
7549689.0,2023-11-18,669.0,BE71GJ,Rabat,2000GPT4587,012
7559911.0,2023-01-27,1356.0,BE86DX,Marrakech,2000GPT4587,012
7559653.0,2023-07-01,10056.0,BE32YM,Rabat,065487956,010
7558093.0,2023-12-06,8737.0,BE83KL,Casablanca,065487956,007
7557987.0,2023-12-01,5554.0,BE06HA,Casablanca,2000GPT9898,003
7563629.0,2023-03-27,7809.0,BE29FD,Agadir,065487956,003
7556610.0,2023-08-07,9829.0,BE70MX,Casablanca,065487956,007
7569847.0,2023-12-08,3618.0,BE99OI,Marrakech,2000GPT4118,009
7553350.0,2023-03-23,600.0,BE15GY,Marrakech,2000GPT4587,009
7554980.0,2023-04-02,8340.0,BE56KM,Casablanca,065487956,008
7549570.0,2023-08-01,8506.0,BE09KC,Rabat,065487956,013
7562217.0,2023-01-12,727.0,BE02GV,Casablanca,2000GPT4587,009
7572469.0,2023-12-01,618.0,BE35NH,Agadir,2000GPT4587,003
7573216.0,2023-12-27,7930.0,BE21AZ,Rabat,065487956,005
7569744.0,2023-01-29,9020.0,BE45YH,Agadir,065487956,004
7552538.0,2023-09-11,7261.0,BE05NZ,Marrakech,065487956,004
7555223.0,2023-08-11,5883.0,BE53BG,Marrakech,2000GPT9898,001
7564166.0,2023-11-20,7532.0,BE14JZ,Casablanca,065487956,012
7552224.0,2023-12-24,9876.0,BE33YT,Agadir,065487956,012
7562640.0,2023-11-19,3362.0,BE59YT,Casablanca,2000GPT4118,011
7578092.0,2023-10-12,6318.0,BE36PZ,Casablanca,2000GPT9898,004
7562509.0,2023-04-13,3708.0,BE27RY,Casablanca,2000GPT4118,008
7558936.0,2023-10-17,7186.0,BE15FW,Rabat,065487956,006
7568508.0,2023-05-10,9816.0,BE67PK,Rabat,065487956,001
7548831.0,2023-11-27,8697.0,BE08KO,Tanger,065487956,001
7549790.0,2023-07-11,2556.0,BE01JV,Khouribga,2000GPT2564,003
7577041.0,2023-07-24,831.0,BE12TZ,Marrakech,2000GPT4587,008
7563861.0,2023-02-25,748.0,BE28RM,Fes,2000GPT4587,005
7571051.0,2023-07-06,8281.0,BE62DC,Fes,065487956,013
7551372.0,2023-02-08,2152.0,BE43GL,Casablanca,2000GPT2564,006
7572481.0,2023-01-25,5983.0,BE66WJ,Agadir,2000GPT9898,004
7550619.0,2023-06-27,10090.0,BE90EW,Fes,065487956,015
7568655.0,2023-12-01,5738.0,BE28WV,Casablanca,2000GPT9898,003
7567284.0,2023-04-29,7331.0,BE14NM,Rabat,065487956,008
7567592.0,2023-11-20,9599.0,BE47YT,Casablanca,065487956,010
7570033.0,2023-07-29,7266.0,BE17CF,Rabat,065487956,013
7551618.0,2023-01-31,689.0,BE71UX,Casablanca,2000GPT4587,003
7554506.0,2023-11-03,5017.0,BE40KS,Casablanca,2000GPT4118,013
7563770.0,2023-06-19,3394.0,BE90IG,Casablanca,2000GPT4118,008
7570237.0,2023-01-01,1754.0,BE07ZD,Rabat,2000GPT2564,005
7557436.0,2023-06-17,4285.0,BE12SG,Rabat,2000GPT4118,012
7560958.0,2023-09-02,8730.0,BE15HY,Casablanca,065487956,008
7570298.0,2023-11-10,1708.0,BE60AQ,Rabat,2000GPT2564,008
7569565.0,2023-06-14,1187.0,BE38KC,Agadir,2000GPT4587,008
7578403.0,2023-08-30,7040.0,BE29UM,Rabat,2000GPT9898,007
7556392.0,2023-09-07,3749.0,BE99MG,Marrakech,2000GPT4118,013
7566124.0,2023-04-29,9850.0,BE61VO,Fes,065487956,008
7574479.0,2023-06-18,4281.0,BE66OO,Agadir,2000GPT4118,002
7566178.0,2023-11-25,4714.0,BE84YU,Agadir,2000GPT4118,004
7565469.0,2023-04-25,1990.0,BE03TA,Marrakech,2000GPT2564,006
7552734.0,2023-05-15,8517.0,BE29PF,Casablanca,065487956,012
7552732.0,2023-02-03,8991.0,BE97PV,Rabat,065487956,010
7552565.0,2023-03-30,2515.0,BE04DO,Casablanca,2000GPT2564,008
7552333.0,2023-11-13,9761.0,BE29BA,Casablanca,065487956,004
7576212.0,2023-06-30,4292.0,BE49SS,Tanger,2000GPT4118,004
7566386.0,2023-11-24,4148.0,BE35TA,Fes,2000GPT4118,011
7564492.0,2023-05-17,6794.0,BE66KF,Rabat,2000GPT9898,009
7577038.0,2023-02-01,7967.0,BE27MD,Tanger,065487956,014
7563536.0,2023-02-15,8239.0,BE72DF,Casablanca,065487956,003
7564325.0,2023-03-27,1786.0,BE13IH,Casablanca,2000GPT2564,009
7549430.0,2023-12-07,5216.0,BE28MF,Casablanca,2000GPT9898,012
7562140.0,2023-12-31,7884.0,BE53TU,Rabat,065487956,008
7573621.0,2023-09-21,3182.0,BE75QK,Casablanca,2000GPT4118,008
7566785.0,2023-01-28,9604.0,BE10AG,Casablanca,065487956,004
7552449.0,2023-09-01,1959.0,BE35LG,Casablanca,2000GPT2564,008
7576834.0,2023-04-07,4654.0,BE19ZR,Casablanca,2000GPT4118,012
7552364.0,2023-02-25,9454.0,BE59GP,Fes,065487956,014
7554188.0,2023-05-03,3273.0,BE63HG,Rabat,2000GPT4118,009
7557111.0,2023-12-20,7609.0,BE55DI,Casablanca,065487956,003
7576642.0,2023-02-02,3628.0,BE24QN,Casablanca,2000GPT4118,004
7568902.0,2023-05-04,2431.0,BE67KG,Khouribga,2000GPT2564,013
7578371.0,2023-09-22,1189.0,BE91FR,Casablanca,2000GPT4587,011
7574557.0,2023-04-15,9970.0,BE32PG,Casablanca,065487956,001
7566814.0,2023-09-28,816.0,BE67LU,Casablanca,2000GPT4587,004
7559024.0,2023-01-06,8983.0,BE24SE,Casablanca,065487956,015
7551496.0,2023-07-21,6654.0,BE28OS,Casablanca,2000GPT9898,007
7571079.0,2023-01-25,7806.0,BE85NC,Casablanca,065487956,005
7568739.0,2023-04-09,6458.0,BE39CH,Rabat,2000GPT9898,001
7562489.0,2023-11-17,9418.0,BE28JJ,Agadir,065487956,008
7564061.0,2023-08-02,1216.0,BE92TX,Marrakech,2000GPT4587,009
7569343.0,2023-12-27,2441.0,BE06PT,Fes,2000GPT2564,003
7573384.0,2023-03-24,9378.0,BE61ZR,Marrakech,065487956,006
7566572.0,2023-02-27,1484.0,BE37PU,Rabat,2000GPT4587,014
7557035.0,2023-02-09,1046.0,BE53XB,Fes,2000GPT4587,003
7561728.0,2023-09-26,3434.0,BE34DY,Agadir,2000GPT4118,001
7568192.0,2023-09-11,5002.0,BE25IA,Casablanca,2000GPT4118,002
7575010.0,2023-12-02,4858.0,BE66RV,Casablanca,2000GPT4118,011
7567848.0,2023-12-19,9389.0,BE58VA,Casablanca,065487956,004
7577216.0,2023-11-06,6292.0,BE47JI,Casablanca,2000GPT9898,012
7576198.0,2023-10-26,3203.0,BE55EI,Fes,2000GPT4118,015
7563417.0,2023-03-25,3409.0,BE98HQ,Khouribga,2000GPT4118,008
7575576.0,2023-07-13,1040.0,BE12LJ,Rabat,2000GPT4587,013
7568255.0,2023-05-02,7099.0,BE61NZ,Rabat,065487956,006
7564324.0,2023-01-23,7963.0,BE83OZ,Casablanca,065487956,012
7565180.0,2023-01-16,3212.0,BE74PL,Casablanca,2000GPT4118,003
7574730.0,2023-11-28,1049.0,BE32OW,Rabat,2000GPT4587,008
7569615.0,2023-01-09,7139.0,BE19MS,Casablanca,065487956,004
7575784.0,2023-04-29,3822.0,BE78TR,Tanger,2000GPT4118,003
7557686.0,2023-03-04,7569.0,BE41EL,Tanger,065487956,009
7563612.0,2023-11-29,3528.0,BE43JD,Casablanca,2000GPT4118,006
7557679.0,2023-10-23,8006.0,BE78UN,Fes,065487956,008
7560054.0,2023-04-06,796.0,BE56LN,Marrakech,2000GPT4587,009
7551298.0,2023-01-03,9766.0,BE58TG,Casablanca,065487956,006
7566930.0,2023-09-10,4323.0,BE29PL,Casablanca,2000GPT4118,013
7575754.0,2023-03-14,3879.0,BE25YA,Khouribga,2000GPT4118,002
7560257.0,2023-07-13,2813.0,BE40UH,Tanger,2000GPT2564,015
7553105.0,2023-05-04,4367.0,BE23YE,Agadir,2000GPT4118,015
7573938.0,2023-12-20,4341.0,BE60BV,Casablanca,2000GPT4118,002
7549039.0,2023-12-01,8320.0,BE59TF,Casablanca,065487956,008
7572843.0,2023-07-27,1040.0,BE90AK,Casablanca,2000GPT4587,009
7566792.0,2023-12-27,1012.0,BE68IT,Marrakech,2000GPT4587,003
7565668.0,2023-01-20,9213.0,BE88WV,Marrakech,065487956,007
7569798.0,2023-12-31,8318.0,BE73TG,Casablanca,065487956,004
7555599.0,2023-12-20,8378.0,BE62PI,Rabat,065487956,009
7561214.0,2023-11-28,7480.0,BE49QW,Casablanca,065487956,008
7574995.0,2023-01-05,4974.0,BE67UP,Casablanca,2000GPT4118,011
7560012.0,2023-04-24,2107.0,BE03PN,Rabat,2000GPT2564,010
7576250.0,2023-02-20,8978.0,BE70NB,Rabat,065487956,004
7556961.0,2023-08-26,9165.0,BE31JS,Rabat,065487956,012
7568084.0,2023-07-12,3885.0,BE42MB,Casablanca,2000GPT4118,003
7551692.0,2023-05-19,9903.0,BE53YG,Fes,065487956,006
7551058.0,2023-07-20,9690.0,BE45QO,Khouribga,065487956,003
7558138.0,2023-12-05,3246.0,BE10HI,Casablanca,2000GPT4118,004
7555026.0,2023-06-23,7661.0,BE55CH,Khouribga,065487956,014
7553455.0,2023-03-14,8421.0,BE67YT,Casablanca,065487956,008
7557414.0,2023-07-04,3961.0,BE32VJ,Casablanca,2000GPT4118,009
7568327.0,2023-07-25,8613.0,BE54MV,Casablanca,065487956,006
7554720.0,2023-04-15,534.0,BE52LV,Casablanca,2000GPT4587,003
7568047.0,2023-10-27,8154.0,BE47LX,Casablanca,065487956,010
7563820.0,2023-05-14,537.0,BE45ME,Rabat,2000GPT4587,003
7573551.0,2023-07-27,3982.0,BE80OU,Rabat,2000GPT4118,001
7567997.0,2023-09-02,4682.0,BE60WH,Fes,2000GPT4118,008
7573292.0,2023-10-31,1921.0,BE78KY,Casablanca,2000GPT2564,013
7555508.0,2023-06-20,7783.0,BE74CR,Agadir,065487956,008
7570230.0,2023-08-07,1395.0,BE11EM,Agadir,2000GPT4587,003
7549936.0,2023-02-07,2147.0,BE19ID,Marrakech,2000GPT2564,009
7551840.0,2023-09-02,9953.0,BE32EQ,Marrakech,065487956,008
7554178.0,2023-06-21,2164.0,BE19OG,Rabat,2000GPT2564,011
7560968.0,2023-03-08,9785.0,BE98TS,Rabat,065487956,004
7550625.0,2023-07-23,1396.0,BE21DN,Casablanca,2000GPT4587,012
7571813.0,2023-03-12,1737.0,BE50TX,Casablanca,2000GPT2564,013
7552286.0,2023-01-14,1019.0,BE08TT,Casablanca,2000GPT4587,008
7562666.0,2023-09-09,4635.0,BE28BR,Fes,2000GPT4118,009
7569158.0,2023-02-28,8788.0,BE04SQ,Casablanca,065487956,012
7556509.0,2023-09-25,2910.0,BE34HD,Agadir,2000GPT2564,014
7559745.0,2023-10-15,5594.0,BE44GX,Agadir,2000GPT9898,002
7560022.0,2023-02-18,4435.0,BE96AZ,Casablanca,2000GPT4118,001
7577968.0,2023-09-08,8584.0,BE65RH,Agadir,065487956,010
7553895.0,2023-12-12,831.0,BE33HH,Casablanca,2000GPT4587,005
7565576.0,2023-08-07,7055.0,BE55IS,Casablanca,065487956,005
7552695.0,2023-12-02,3584.0,BE69SO,Fes,2000GPT4118,011
7571401.0,2023-04-09,7143.0,BE17NK,Marrakech,065487956,011
7572054.0,2023-02-28,698.0,BE12VV,Casablanca,2000GPT4587,003
7573656.0,2023-11-25,1522.0,BE01CX,Casablanca,2000GPT4587,014
7567948.0,2023-11-09,552.0,BE31DA,Casablanca,2000GPT4587,001
7563429.0,2023-11-11,4196.0,BE21VP,Casablanca,2000GPT4118,003
7558761.0,2023-10-21,8317.0,BE51HK,Marrakech,065487956,006
7553673.0,2023-11-02,1323.0,BE79NU,Rabat,2000GPT4587,007
7553618.0,2023-02-18,868.0,BE89RP,Casablanca,2000GPT4587,013
7574971.0,2023-08-24,2948.0,BE47AG,Fes,2000GPT2564,009
7555079.0,2023-03-23,4077.0,BE40WZ,Marrakech,2000GPT4118,008
7554211.0,2023-01-24,7091.0,BE72TP,Casablanca,065487956,006
7574097.0,2023-05-17,7117.0,BE90MH,Casablanca,065487956,007
7568126.0,2023-05-22,4099.0,BE02RI,Agadir,2000GPT4118,008
7565303.0,2023-01-21,2094.0,BE46CP,Casablanca,2000GPT2564,008
7558360.0,2023-10-26,4186.0,BE53JL,Casablanca,2000GPT4118,004
7568273.0,2023-04-01,7493.0,BE01GN,Casablanca,065487956,008
7554027.0,2023-12-17,9564.0,BE94JP,Agadir,065487956,013
7568993.0,2023-11-15,9509.0,BE65HK,Khouribga,065487956,012
7559718.0,2023-04-19,3801.0,BE67LH,Casablanca,2000GPT4118,009
7556205.0,2023-03-29,4655.0,BE72BV,Casablanca,2000GPT4118,008
7558824.0,2023-07-24,4870.0,BE88FY,Rabat,2000GPT4118,003
7566744.0,2023-08-07,2647.0,BE80NN,Marrakech,2000GPT2564,006
7561295.0,2023-02-15,8279.0,BE00YN,Rabat,065487956,003
7575206.0,2023-05-11,9417.0,BE93EP,Casablanca,065487956,011
7563241.0,2023-06-06,1462.0,BE74PL,Casablanca,2000GPT4587,005
7560254.0,2023-01-15,1333.0,BE34JH,Casablanca,2000GPT4587,007
7572255.0,2023-07-03,9578.0,BE67NF,Agadir,065487956,011
7574485.0,2023-06-23,4872.0,BE62OL,Rabat,2000GPT4118,011
7553429.0,2023-10-11,3010.0,BE00XO,Rabat,2000GPT2564,012
7563970.0,2023-12-25,4683.0,BE24BH,Marrakech,2000GPT4118,004
7553833.0,2023-03-10,4402.0,BE43AP,Casablanca,2000GPT4118,003
7552648.0,2023-03-05,9924.0,BE76EZ,Casablanca,065487956,008
7557967.0,2023-07-11,5017.0,BE81TP,Casablanca,2000GPT4118,006
7573844.0,2023-11-10,10008.0,BE80CR,Casablanca,065487956,007
7563772.0,2023-07-02,8171.0,BE12FY,Marrakech,065487956,015
7572321.0,2023-07-10,8615.0,BE36CG,Agadir,065487956,015
7567837.0,2023-03-25,2448.0,BE11FB,Casablanca,2000GPT2564,004
7575168.0,2023-07-31,2179.0,BE30TL,Rabat,2000GPT2564,008
7548880.0,2023-11-11,1093.0,BE49AR,Casablanca,2000GPT4587,009
7562084.0,2023-11-19,9989.0,BE24AQ,Casablanca,065487956,003
7561585.0,2023-08-09,1254.0,BE31RL,Fes,2000GPT4587,013
7551485.0,2023-09-18,1289.0,BE00FD,Casablanca,2000GPT4587,004
7566092.0,2023-03-29,3887.0,BE93XQ,Tanger,2000GPT4118,008
7561383.0,2023-12-01,4902.0,BE32JL,Casablanca,2000GPT4118,009
7566873.0,2023-10-28,3567.0,BE24KH,Khouribga,2000GPT4118,008
7577724.0,2023-12-21,9497.0,BE24IW,Agadir,065487956,004
7574763.0,2023-12-06,2609.0,BE70DI,Casablanca,2000GPT2564,002
7555478.0,2023-08-28,4408.0,BE74SJ,Marrakech,2000GPT4118,002
7574750.0,2023-03-28,6985.0,BE19GI,Casablanca,2000GPT9898,010
7555151.0,2023-07-14,4996.0,BE82KP,Fes,2000GPT4118,012
7556303.0,2023-09-13,7287.0,BE41IF,Rabat,065487956,002
7563505.0,2023-06-12,922.0,BE17YS,Casablanca,2000GPT4587,008
7566996.0,2023-01-30,4251.0,BE59KC,Rabat,2000GPT4118,009
7574448.0,2023-02-06,10097.0,BE98GH,Casablanca,065487956,010
7551649.0,2023-08-30,4323.0,BE49BW,Casablanca,2000GPT4118,014
7571361.0,2023-05-28,8313.0,BE96GQ,Casablanca,065487956,009
7573121.0,2023-10-31,4844.0,BE86IH,Fes,2000GPT4118,001
7554756.0,2023-11-28,4344.0,BE50UM,Marrakech,2000GPT4118,008
7578596.0,2023-07-08,8337.0,BE24CG,Tanger,065487956,004
7562939.0,2023-05-04,4307.0,BE52PI,Marrakech,2000GPT4118,012
7567444.0,2023-05-22,855.0,BE68GE,Casablanca,2000GPT4587,003
7569215.0,2023-06-23,7921.0,BE88DJ,Tanger,065487956,003
7568727.0,2023-12-29,3711.0,BE98XV,Marrakech,2000GPT4118,008
7563996.0,2023-11-25,4994.0,BE87QO,Fes,2000GPT4118,007
7578410.0,2023-03-14,1878.0,BE93EF,Casablanca,2000GPT2564,007
7554330.0,2023-09-12,9066.0,BE79IY,Casablanca,065487956,005
7571382.0,2023-04-17,639.0,BE63PF,Casablanca,2000GPT4587,004
7569135.0,2023-03-07,8840.0,BE47FT,Marrakech,065487956,007
7553299.0,2023-08-03,8735.0,BE92LR,Casablanca,065487956,005
7561171.0,2023-11-23,7304.0,BE27OJ,Casablanca,065487956,006
7563762.0,2023-07-03,8072.0,BE58AV,Marrakech,065487956,003
7569364.0,2023-05-10,6522.0,BE94QT,Marrakech,2000GPT9898,003
7550355.0,2023-04-24,638.0,BE52NT,Rabat,2000GPT4587,006
7551906.0,2023-03-26,902.0,BE98BN,Tanger,2000GPT4587,012
7559888.0,2023-07-08,882.0,BE77AE,Tanger,2000GPT4587,007
7568632.0,2023-03-16,8184.0,BE29YE,Casablanca,065487956,008
7576069.0,2023-08-24,7715.0,BE07DM,Rabat,065487956,014
7567521.0,2023-10-03,4865.0,BE62DG,Marrakech,2000GPT4118,002
7553727.0,2023-07-26,4113.0,BE49RY,Casablanca,2000GPT4118,002
7554781.0,2023-03-18,9282.0,BE18TR,Fes,065487956,004
7553627.0,2023-12-28,8875.0,BE49IB,Marrakech,065487956,009
7568487.0,2023-05-15,3605.0,BE66QF,Agadir,2000GPT4118,001
7554331.0,2023-07-08,769.0,BE96QM,Casablanca,2000GPT4587,004
7559821.0,2023-07-20,3211.0,BE82GD,Khouribga,2000GPT4118,006
7575054.0,2023-04-19,2620.0,BE28SO,Casablanca,2000GPT2564,011
7562989.0,2023-05-09,688.0,BE23FV,Rabat,2000GPT4587,010
7561249.0,2023-01-25,6671.0,BE11VA,Agadir,2000GPT9898,003
7577302.0,2023-04-25,4012.0,BE72KO,Casablanca,2000GPT4118,010
7576511.0,2023-01-10,9975.0,BE53YC,Rabat,065487956,011
7552477.0,2023-11-01,2624.0,BE53PE,Casablanca,2000GPT2564,003
7566789.0,2023-02-26,8908.0,BE69PH,Rabat,065487956,013
7576749.0,2023-02-03,10092.0,BE56RK,Casablanca,065487956,015
7568779.0,2023-01-02,9470.0,BE17TC,Agadir,065487956,012
7559887.0,2023-04-03,7898.0,BE65GM,Rabat,065487956,004
7557531.0,2023-06-01,4227.0,BE34EV,Rabat,2000GPT4118,003
7570246.0,2023-05-10,2823.0,BE44UK,Khouribga,2000GPT2564,012
7548954.0,2023-11-25,7236.0,BE07FT,Casablanca,065487956,008
7576448.0,2023-03-03,9597.0,BE45WF,Casablanca,065487956,007
7570032.0,2023-02-21,1386.0,BE93GQ,Agadir,2000GPT4587,004
7576406.0,2023-03-07,4457.0,BE74YL,Casablanca,2000GPT4118,010
7552028.0,2023-05-08,852.0,BE56RB,Casablanca,2000GPT4587,006
7568399.0,2023-12-12,7592.0,BE60CZ,Rabat,065487956,006
7560276.0,2023-09-17,1047.0,BE95CL,Casablanca,2000GPT4587,008
7564481.0,2023-10-23,6327.0,BE17AO,Casablanca,2000GPT9898,007
7567960.0,2023-08-13,1607.0,BE94EZ,Rabat,2000GPT2564,006
7562809.0,2023-06-01,8113.0,BE74HW,Casablanca,065487956,009
7577557.0,2023-11-19,7874.0,BE25MM,Rabat,065487956,002
7557230.0,2023-07-25,6971.0,BE42FE,Tanger,2000GPT9898,011
7557394.0,2023-03-28,4606.0,BE90QZ,Casablanca,2000GPT4118,009
7560177.0,2023-12-09,4977.0,BE39NV,Rabat,2000GPT4118,003
7565709.0,2023-02-18,7211.0,BE47NK,Casablanca,065487956,008
7559470.0,2023-11-16,6894.0,BE96XR,Casablanca,2000GPT9898,009
7559906.0,2023-02-21,2372.0,BE49MZ,Agadir,2000GPT2564,012
7571186.0,2023-09-15,9526.0,BE12XD,Agadir,065487956,004
7570953.0,2023-01-02,4365.0,BE03MU,Tanger,2000GPT4118,012
7572466.0,2023-12-21,8792.0,BE37QU,Casablanca,065487956,006
7578615.0,2023-01-16,5739.0,BE63UU,Fes,2000GPT9898,008
7572113.0,2023-02-26,8904.0,BE23DB,Rabat,065487956,011
7552410.0,2023-11-11,9628.0,BE44MS,Casablanca,065487956,007
7552013.0,2023-08-03,6898.0,BE27CJ,Casablanca,2000GPT9898,012
7550630.0,2023-01-02,3004.0,BE97QV,Tanger,2000GPT2564,004
7553515.0,2023-03-25,5457.0,BE40KQ,Casablanca,2000GPT9898,012
7564533.0,2023-06-14,9894.0,BE65BG,Casablanca,065487956,008
7562881.0,2023-07-24,1659.0,BE01VM,Tanger,2000GPT2564,008
7567136.0,2023-12-12,8330.0,BE05TS,Marrakech,065487956,008
7568973.0,2023-01-27,1333.0,BE88XH,Rabat,2000GPT4587,012
7554263.0,2023-12-30,677.0,BE21FE,Casablanca,2000GPT4587,014
7564880.0,2023-12-26,8362.0,BE21YA,Marrakech,065487956,004
7549354.0,2023-12-04,4679.0,BE60VK,Casablanca,2000GPT4118,008
